Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729209689881,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80566.96759033203,11627.409118652344,7584.862854003906,0.30633544921875,25127043072,4294963200,756690944,0
20,1729209689881,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80566.96759033203,11627.409118652344,7584.863464355469,0.30633544921875,25127043072,4294963200,756690944,0
19,1729209689901,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80566.97570800781,11627.465698242188,7584.880432128906,0.30633544921875,25127043072,4294963200,763658240,0
20,1729209689921,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80566.98425292969,11627.527404785156,7584.901672363281,0.30633544921875,25127043072,4294963200,782237696,0
20,1729209689941,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80566.99475097656,11627.625,7584.957824707031,0.30633544921875,25127043072,4294963200,818106368,0
20,1729209689961,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80567.00573730469,11627.73388671875,7585.022888183594,0.30633544921875,25127043072,4294963200,856297472,0
20,1729209689981,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80567.01654052734,11627.837646484375,7585.086242675781,0.30633544921875,25127043072,4294963200,894488576,0
20,1729209690002,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80567.02905273438,11627.946044921875,7585.149719238281,0.30633544921875,25127043072,4294963200,932679680,0
20,1729209690022,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80567.04162597656,11628.053161621094,7585.213439941406,0.30633544921875,25127043072,4294963200,970870784,0
20,1729209690042,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80567.0541381836,11628.160095214844,7585.2769775390625,0.30633544921875,25127043072,4294963200,1009319936,0
20,1729209690062,2399,2400,400,1572,15.15151596069336,9.375,14.705883026123047,9.375,80567.06677246094,11628.269348144531,7585.340576171875,0.30633544921875,25127043072,4294963200,1047769088,0
20,1729209690082,2399,2400,400,1572,0,100,0,0,80567.07971191406,11628.3759765625,7585.4053955078125,0.30633544921875,25127043072,4294963200,1085960192,0
20,1729209690102,2399,2400,400,1572,0,100,0,0,80567.09259033203,11628.493957519531,7585.471923828125,0.30633544921875,25127043072,4294963200,1124409344,0
20,1729209690122,2399,2400,400,1572,0,100,0,0,80567.10583496094,11628.605773925781,7585.539306640625,0.30633544921875,25127043072,4294963200,1162858496,0
20,1729209690142,2399,2400,400,1572,0,100,0,0,80567.11682128906,11628.716186523438,7585.608154296875,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690162,2399,2400,400,1572,0,100,0,0,80567.12280273438,11628.831909179688,7585.682373046875,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690182,2399,2400,400,1572,0,100,0,0,80567.12878417969,11628.944702148438,7585.756164550781,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690203,2399,2400,400,1572,0,100,0,0,80567.134765625,11629.057800292969,7585.830322265625,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690223,2399,2400,400,1572,0,100,0,0,80567.14074707031,11629.171447753906,7585.903991699219,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690243,2399,2400,400,1572,0,100,0,0,80567.14666748047,11629.283264160156,7585.9776611328125,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690263,2399,2400,400,1572,0,100,0,0,80567.15264892578,11629.398803710938,7586.051696777344,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690283,2399,2400,400,1572,0,100,0,0,80567.15850830078,11629.510375976563,7586.1253662109375,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690303,2399,2400,400,1572,0,100,0,0,80567.16455078125,11629.623840332031,7586.198974609375,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690323,2399,2400,400,1572,0,100,0,0,80567.1704711914,11629.737915039063,7586.272521972656,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690343,2399,2400,400,1572,0,100,0,0,80567.17669677734,11629.854187011719,7586.346435546875,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690363,2399,2400,400,1572,0,100,0,0,80567.1826171875,11629.969543457031,7586.419921875,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690383,2399,2400,400,1572,0,100,0,0,80567.18853759766,11630.082153320313,7586.493225097656,0.30633544921875,25127043072,4294963200,1189437440,0
19,1729209690403,2399,2400,400,1572,0,100,0,0,80567.19451904297,11630.195007324219,7586.5672607421875,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690423,2399,2400,400,1572,0,100,0,0,80567.20050048828,11630.309326171875,7586.640441894531,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690444,2399,2400,400,1572,0,100,0,0,80567.20642089844,11630.419616699219,7586.714050292969,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690464,2399,2400,400,1572,0,100,0,0,80567.2123413086,11630.534484863281,7586.7877197265625,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690484,2399,2400,400,1572,0,100,0,0,80567.21826171875,11630.64697265625,7586.8612060546875,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690504,2399,2400,400,1572,0,100,0,0,80567.22424316406,11630.760437011719,7586.9349365234375,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690524,2399,2400,400,1572,0,100,0,0,80567.23010253906,11630.874328613281,7587.0084228515625,0.30633544921875,25127043072,4294963200,1189437440,0
20,1729209690544,2399,2400,400,1572,0,100,0,0,80567.23602294922,11630.984436035156,7587.0819091796875,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690564,2399,2400,400,1572,0,100,0,0,80567.24194335938,11631.099914550781,7587.1552734375,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690584,2399,2400,400,1572,0,100,0,0,80567.24816894531,11631.218872070313,7587.229309082031,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690604,2399,2400,400,1572,0,100,0,0,80567.25408935547,11631.330871582031,7587.3028564453125,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690624,2399,2400,400,1572,0,100,0,0,80567.26007080078,11631.445861816406,7587.376403808594,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690644,2399,2400,400,1572,0,100,0,0,80567.26599121094,11631.557556152344,7587.4505615234375,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690665,2399,2400,400,1572,0,100,0,0,80567.2719116211,11631.671752929688,7587.524108886719,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690685,2399,2400,400,1572,0,100,0,0,80567.27783203125,11631.784729003906,7587.598083496094,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690705,2399,2400,400,1572,0,100,0,0,80567.2837524414,11631.897338867188,7587.6717529296875,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690725,2399,2400,400,1572,0,100,0,0,80567.28973388672,11632.012268066406,7587.7451171875,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690745,2399,2400,400,1572,0,100,0,0,80567.29559326172,11632.123352050781,7587.819030761719,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690765,2399,2400,400,1572,0,100,0,0,80567.30157470703,11632.237976074219,7587.8927001953125,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690785,2399,2400,400,1572,0,100,0,0,80567.30773925781,11632.356567382813,7587.965576171875,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690805,2399,2400,400,1572,0,100,0,0,80567.31365966797,11632.467834472656,7588.0394287109375,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690825,2399,2400,400,1572,0,100,0,0,80567.31958007813,11632.583251953125,7588.112731933594,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690845,2399,2400,400,1572,0,100,0,0,80567.32543945313,11632.695190429688,7588.1865234375,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690866,2399,2400,400,1572,0,100,0,0,80567.33135986328,11632.808044433594,7588.260498046875,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690886,2399,2400,400,1572,0,100,0,0,80567.33728027344,11632.921813964844,7588.334228515625,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690906,2399,2400,400,1572,0,100,0,0,80567.34326171875,11633.034057617188,7588.408203125,0.30633544921875,25127043072,4294963200,1189429248,0
20,1729209690926,2399,2400,400,1572,0,100,0,0,80567.3491821289,11633.149108886719,7588.481628417969,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209690946,2399,2400,400,1572,0,100,0,0,80567.35510253906,11633.261169433594,7588.55517578125,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209690966,2399,2400,400,1572,0,100,0,0,80567.36102294922,11633.374450683594,7588.629089355469,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209690986,2399,2400,400,1572,0,100,0,0,80567.36694335938,11633.488037109375,7588.702209472656,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691006,2399,2400,400,1572,0,100,0,0,80567.37310791016,11633.603759765625,7588.77587890625,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691026,2399,2400,400,1572,0,100,0,0,80567.37902832031,11633.719543457031,7588.8497314453125,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691046,2399,2400,400,1572,0,100,0,0,80567.38500976563,11633.832641601563,7588.923278808594,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691066,2399,2400,400,1572,0,100,0,0,80567.39093017578,11633.944580078125,7588.997009277344,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691087,2399,2400,400,1572,0,100,0,0,80567.39685058594,11634.058349609375,7589.070739746094,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691107,2399,2400,400,1572,0,100,0,0,80567.4027709961,11634.169616699219,7589.144958496094,0.30633544921875,25127043072,4294963200,1189425152,0
19,1729209691127,2399,2400,400,1572,0,100,0,0,80567.40869140625,11634.285095214844,7589.2186279296875,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691147,2399,2400,400,1572,0,100,0,0,80567.4146118164,11634.397094726563,7589.291564941406,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691167,2399,2400,400,1572,0,100,0,0,80567.42053222656,11634.510437011719,7589.365295410156,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691187,2399,2400,400,1572,0,100,0,0,80567.42645263672,11634.624633789063,7589.4390869140625,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691207,2399,2400,400,1572,0,100,0,0,80567.43243408203,11634.73486328125,7589.512145996094,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691227,2399,2400,400,1572,0,100,0,0,80567.43829345703,11634.85009765625,7589.585632324219,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691247,2399,2400,400,1572,0,100,0,0,80567.44451904297,11634.969055175781,7589.6595458984375,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691267,2399,2400,400,1572,0,100,0,0,80567.45043945313,11635.081420898438,7589.73291015625,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691287,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.45629882813,11635.196166992188,7589.806823730469,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691307,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.46221923828,11635.307739257813,7589.880676269531,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691328,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.46813964844,11635.422180175781,7589.9547119140625,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691348,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.4740600586,11635.535522460938,7590.028259277344,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691368,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.4799194336,11635.647521972656,7590.101623535156,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691388,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.48583984375,11635.762329101563,7590.1756591796875,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691408,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.4917602539,11635.873779296875,7590.249084472656,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691428,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.49768066406,11635.987609863281,7590.322937011719,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691448,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.50390625,11636.106811523438,7590.39599609375,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691468,2399,2400,400,1572,4.761904716491699,100,0,4.761904716491699,80567.509765625,11636.2177734375,7590.469421386719,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691488,2399,2400,400,1572,0,100,0,0,80567.51574707031,11636.333801269531,7590.544006347656,0.30633544921875,25127043072,4294963200,1189425152,0
20,1729209691508,2399,2400,400,1572,0,100,0,0,80567.52166748047,11636.446350097656,7590.617858886719,0.30633544921875,25127043072,4294963200,1189421056,0
19,1729209691529,2399,2400,400,1572,0,100,0,0,80567.52783203125,11636.576965332031,7590.708740234375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691549,2399,2400,400,1572,0,100,0,0,80567.53369140625,11636.692749023438,7590.783630371094,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691569,2399,2400,400,1572,0,100,0,0,80567.5396118164,11636.8056640625,7590.85888671875,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691589,2399,2400,400,1572,0,100,0,0,80567.54553222656,11636.9326171875,7590.943664550781,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691609,2399,2400,400,1572,0,100,0,0,80567.55145263672,11637.054748535156,7591.0264892578125,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691629,2399,2400,400,1572,0,100,0,0,80567.55731201172,11637.168334960938,7591.100524902344,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691649,2399,2400,400,1572,0,100,0,0,80567.56359863281,11637.288818359375,7591.175354003906,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691669,2399,2400,400,1572,0,100,0,0,80567.56951904297,11637.406982421875,7591.256164550781,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691689,2399,2400,400,1572,0,20,9.523809432983398,80,80567.57543945313,11637.523193359375,7591.330505371094,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691709,2399,2400,400,1572,0,20,9.523809432983398,80,80567.58142089844,11637.635131835938,7591.4046630859375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691730,2399,2400,400,1572,0,20,9.523809432983398,80,80567.5873413086,11637.748718261719,7591.478271484375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691750,2399,2400,400,1572,0,20,9.523809432983398,80,80567.5932006836,11637.863220214844,7591.552551269531,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691770,2399,2400,400,1572,0,20,9.523809432983398,80,80567.5991821289,11637.974853515625,7591.626525878906,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691790,2399,2400,400,1572,0,20,9.523809432983398,80,80567.60510253906,11638.090148925781,7591.7003173828125,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691810,2399,2400,400,1572,0,20,9.523809432983398,80,80567.61102294922,11638.202331542969,7591.774353027344,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691830,2399,2400,400,1572,0,20,9.523809432983398,80,80567.61688232422,11638.315612792969,7591.8480224609375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691850,2399,2400,400,1572,0,20,9.523809432983398,80,80567.62286376953,11638.430603027344,7591.9217529296875,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691870,2399,2400,400,1572,0,20,9.523809432983398,80,80567.62872314453,11638.540161132813,7591.994934082031,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691890,2399,2400,400,1572,4.761904716491699,0,0,100,80567.63500976563,11638.661865234375,7592.069152832031,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691910,2399,2400,400,1572,4.761904716491699,0,0,100,80567.64093017578,11638.774658203125,7592.142150878906,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691930,2399,2400,400,1572,4.761904716491699,0,0,100,80567.64685058594,11638.887817382813,7592.21630859375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691950,2399,2400,400,1572,4.761904716491699,0,0,100,80567.6527709961,11639.003173828125,7592.290832519531,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691970,2399,2400,400,1572,4.761904716491699,0,0,100,80567.6586303711,11639.11474609375,7592.36474609375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209691990,2399,2400,400,1572,4.761904716491699,0,0,100,80567.66455078125,11639.22998046875,7592.438903808594,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692011,2399,2400,400,1572,4.761904716491699,0,0,100,80567.67041015625,11639.343505859375,7592.513000488281,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692031,2399,2400,400,1572,4.761904716491699,0,0,100,80567.6763305664,11639.456298828125,7592.5867919921875,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692051,2399,2400,400,1572,4.761904716491699,0,0,100,80567.6821899414,11639.571594238281,7592.661315917969,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692071,2399,2400,400,1572,4.761904716491699,0,0,100,80567.68811035156,11639.683349609375,7592.735046386719,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692091,2399,2400,400,1572,0,0,0,100,80567.69396972656,11639.7978515625,7592.8094482421875,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692111,2399,2400,400,1572,0,0,0,100,80567.69989013672,11639.911254882813,7592.8834228515625,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692131,2399,2400,400,1572,0,0,0,100,80567.70611572266,11640.029174804688,7592.95751953125,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692151,2399,2400,400,1572,0,0,0,100,80567.71228027344,11640.145690917969,7593.0318603515625,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692171,2399,2400,400,1572,0,0,0,100,80567.71807861328,11640.257263183594,7593.105224609375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692191,2399,2400,400,1572,0,0,0,100,80567.72399902344,11640.370971679688,7593.179626464844,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692212,2399,2400,400,1572,0,0,0,100,80567.72998046875,11640.484985351563,7593.253601074219,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692232,2399,2400,400,1572,0,0,0,100,80567.7359008789,11640.597106933594,7593.327575683594,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692252,2399,2400,400,1572,0,0,0,100,80567.74188232422,11640.713256835938,7593.402160644531,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692272,2399,2400,400,1572,0,0,0,100,80567.74780273438,11640.825622558594,7593.475402832031,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692292,2399,2400,400,1572,0,0,0,100,80567.75372314453,11640.939270019531,7593.550048828125,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692312,2399,2400,400,1572,0,0,0,100,80567.75958251953,11641.052734375,7593.623474121094,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692332,2399,2400,400,1572,0,0,0,100,80567.76550292969,11641.164428710938,7593.697021484375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692352,2399,2400,400,1572,0,0,0,100,80567.77142333984,11641.279235839844,7593.770568847656,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692372,2399,2400,400,1572,0,0,0,100,80567.77764892578,11641.397033691406,7593.844787597656,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692392,2399,2400,400,1572,0,0,0,100,80567.78356933594,11641.511047363281,7593.918701171875,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692412,2399,2400,400,1572,0,0,0,100,80567.78942871094,11641.625732421875,7593.9931640625,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692433,2399,2400,400,1572,0,0,0,100,80567.7953491211,11641.736694335938,7594.0673828125,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692453,2399,2400,400,1572,0,0,0,100,80567.80126953125,11641.852294921875,7594.141662597656,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692473,2399,2400,400,1572,0,0,0,100,80567.8071899414,11641.965270996094,7594.2154541015625,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692493,2399,2400,400,1572,0,0,0,100,80567.81311035156,11642.079040527344,7594.2899169921875,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692513,2399,2400,400,1572,0,0,0,100,80567.81903076172,11642.194274902344,7594.3636474609375,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692533,2399,2400,400,1572,0,0,0,100,80567.82495117188,11642.305236816406,7594.43798828125,0.30633544921875,25127043072,4294963200,1189421056,0
20,1729209692553,2399,2400,400,1572,0,0,0,100,80567.83087158203,11642.420166015625,7594.511657714844,0.30633544921875,25127043072,4294963200,1189412864,0
20,1729209692573,2399,2400,400,1572,0,0,0,100,80567.83679199219,11642.532775878906,7594.584777832031,0.30633544921875,25127043072,4294963200,1189412864,0
20,1729209692593,2399,2400,400,1572,0,0,0,100,80567.84301757813,11642.650573730469,7594.658264160156,0.30633544921875,25127043072,4294963200,1189412864,0
20,1729209692613,2399,2400,400,1572,0,0,0,100,80567.84887695313,11642.765258789063,7594.732238769531,0.30633544921875,25127043072,4294963200,1189412864,0
