Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729209282074,2323,1649,400,2380,6.6666669845581055,9.67741870880127,9.67741870880127,3.4482758045196533,80448.33862304688,10462.066589355469,7175.697692871094,0.30596923828125,25127043072,4294963200,747900928,0
20,1729209282075,2323,1649,400,2380,6.6666669845581055,9.67741870880127,9.67741870880127,3.4482758045196533,80448.33917236328,10462.068603515625,7175.698486328125,0.30596923828125,25127043072,4294963200,748158976,0
0,1729209282095,2323,1649,400,2380,6.6666669845581055,9.67741870880127,9.67741870880127,3.4482758045196533,80448.3451538086,10462.117858886719,7175.703918457031,0.30596923828125,25127043072,4294963200,748158976,0
