Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209612026,2400,2400,2400,2400,0,0,100,0,80542.47790527344,11220.828125,7332.091857910156,0.30633544921875,25127043072,4294963200,731607040,0
19,1729209612046,2400,2400,2400,2400,0,0,100,0,80542.48388671875,11220.942016601563,7332.16455078125,0.30633544921875,25127043072,4294963200,732123136,0
20,1729209612066,2400,2400,2400,2400,0,0,100,0,80542.48974609375,11221.054321289063,7332.237121582031,0.30633544921875,25127043072,4294963200,732639232,0
20,1729209612086,2400,2400,2400,2400,0,0,100,0,80542.4956665039,11221.164428710938,7332.3095703125,0.30633544921875,25127043072,4294963200,733155328,0
20,1729209612106,2400,2400,2400,2400,0,0,100,0,80542.50158691406,11221.27880859375,7332.382141113281,0.30633544921875,25127043072,4294963200,733929472,0
20,1729209612126,2400,2400,2400,2400,0,0,100,0,80542.50750732422,11221.388610839844,7332.455139160156,0.30633544921875,25127043072,4294963200,734445568,0
19,1729209612146,2400,2400,2400,2400,0,0,100,0,80542.51348876953,11221.501953125,7332.5277099609375,0.30633544921875,25127043072,4294963200,735219712,0
19,1729209612166,2400,2400,2400,2400,0,0,100,0,80542.51947021484,11221.614013671875,7332.600158691406,0.30633544921875,25127043072,4294963200,735735808,0
20,1729209612186,2400,2400,2400,2400,0,0,100,0,80542.52545166016,11221.725341796875,7332.673034667969,0.30633544921875,25127043072,4294963200,736251904,0
20,1729209612206,2400,2400,2400,2400,0,0,100,0,80542.53143310547,11221.839477539063,7332.74609375,0.30633544921875,25127043072,4294963200,737026048,0
20,1729209612226,2400,2400,2400,2400,0,0,100,0,80542.53735351563,11221.949768066406,7332.8184814453125,0.30633544921875,25127043072,4294963200,737542144,0
19,1729209612246,2400,2400,2400,2400,0,0,100,0,80542.54327392578,11222.063537597656,7332.891784667969,0.30633544921875,25127043072,4294963200,738058240,0
20,1729209612266,2400,2400,2400,2400,0,0,100,0,80542.5492553711,11222.17578125,7332.96435546875,0.30633544921875,25127043072,4294963200,738574336,0
20,1729209612286,2400,2400,2400,2400,0,0,100,0,80542.55517578125,11222.286987304688,7333.0369873046875,0.30633544921875,25127043072,4294963200,739348480,0
20,1729209612307,2400,2400,2400,2400,0,0,100,0,80542.5610961914,11222.401123046875,7333.109680175781,0.30633544921875,25127043072,4294963200,739864576,0
20,1729209612327,2400,2400,2400,2400,0,0,100,0,80542.5673828125,11222.517944335938,7333.182434082031,0.30633544921875,25127043072,4294963200,740638720,0
19,1729209612347,2400,2400,2400,2400,0,0,100,0,80542.57330322266,11222.630065917969,7333.2550048828125,0.30633544921875,25127043072,4294963200,741154816,0
20,1729209612367,2400,2400,2400,2400,0,0,100,0,80542.57922363281,11222.743041992188,7333.328186035156,0.30633544921875,25127043072,4294963200,741670912,0
19,1729209612387,2400,2400,2400,2400,0,0,100,0,80542.58514404297,11222.853576660156,7333.4007568359375,0.30633544921875,25127043072,4294963200,742445056,0
20,1729209612407,2400,2400,2400,2400,0,0,100,0,80542.59106445313,11222.968566894531,7333.4737548828125,0.30633544921875,25127043072,4294963200,742961152,0
20,1729209612427,2400,2400,2400,2400,0,0,100,0,80542.59704589844,11223.080627441406,7333.547119140625,0.30633544921875,25127043072,4294963200,743477248,0
19,1729209612447,2400,2400,2400,2400,0,0,100,0,80542.6029663086,11223.192932128906,7333.620300292969,0.30633544921875,25127043072,4294963200,744251392,0
20,1729209612467,2400,2400,2400,2400,0,0,100,0,80542.60888671875,11223.305969238281,7333.693359375,0.30633544921875,25127043072,4294963200,744767488,0
20,1729209612487,2400,2400,2400,2400,0,0,100,0,80542.61486816406,11223.417419433594,7333.766296386719,0.30633544921875,25127043072,4294963200,745541632,0
20,1729209612507,2400,2400,2400,2400,0,0,100,0,80542.62078857422,11223.531799316406,7333.839111328125,0.30633544921875,25127043072,4294963200,746057728,0
20,1729209612527,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.62677001953,11223.643615722656,7333.912536621094,0.30633544921875,25127043072,4294963200,746831872,0
19,1729209612547,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.63275146484,11223.756042480469,7333.985412597656,0.30633544921875,25127043072,4294963200,747343872,0
20,1729209612567,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.63873291016,11223.869262695313,7334.0584716796875,0.30633544921875,25127043072,4294963200,748118016,0
20,1729209612587,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.64465332031,11223.980529785156,7334.131164550781,0.30633544921875,25127043072,4294963200,748634112,0
20,1729209612607,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.65063476563,11224.095275878906,7334.204162597656,0.30633544921875,25127043072,4294963200,749150208,0
20,1729209612627,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.65655517578,11224.206848144531,7334.27734375,0.30633544921875,25127043072,4294963200,749924352,0
19,1729209612647,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.6625366211,11224.3193359375,7334.3502197265625,0.30633544921875,25127043072,4294963200,750440448,0
20,1729209612667,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.6685180664,11224.432739257813,7334.4232177734375,0.30633544921875,25127043072,4294963200,750956544,0
19,1729209612688,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.67474365234,11224.548217773438,7334.496154785156,0.30633544921875,25127043072,4294963200,751730688,0
20,1729209612708,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.6806640625,11224.663391113281,7334.568908691406,0.30633544921875,25127043072,4294963200,752246784,0
20,1729209612728,2400,2400,2400,2400,0,0,100,0,80542.68658447266,11224.775695800781,7334.6422119140625,0.30633544921875,25127043072,4294963200,752762880,0
20,1729209612748,2400,2400,2400,2400,0,0,100,0,80542.69268798828,11224.887084960938,7334.714660644531,0.30633544921875,25127043072,4294963200,753795072,0
19,1729209612768,2400,2400,2400,2400,0,0,100,0,80542.69860839844,11225.000671386719,7334.787658691406,0.30633544921875,25127043072,4294963200,754053120,0
20,1729209612788,2400,2400,2400,2400,0,0,100,0,80542.7045288086,11225.110778808594,7334.8604736328125,0.30633544921875,25127043072,4294963200,754569216,0
20,1729209612808,2400,2400,2400,2400,0,0,100,0,80542.7105102539,11225.225769042969,7334.9329833984375,0.30633544921875,25127043072,4294963200,755343360,0
20,1729209612828,2400,2400,2400,2400,0,0,100,0,80542.7163696289,11225.338012695313,7335.0062255859375,0.30633544921875,25127043072,4294963200,755859456,0
20,1729209612848,2400,2400,2400,2400,0,0,100,0,80542.72229003906,11225.449462890625,7335.079040527344,0.30633544921875,25127043072,4294963200,756633600,0
19,1729209612868,2400,2400,2400,2400,0,0,100,0,80542.72827148438,11225.563171386719,7335.152099609375,0.30633544921875,25127043072,4294963200,757149696,0
20,1729209612888,2400,2400,2400,2400,0,0,100,0,80542.73419189453,11225.672973632813,7335.225036621094,0.30633544921875,25127043072,4294963200,757665792,0
20,1729209612908,2400,2400,2400,2400,0,0,100,0,80542.74011230469,11225.7880859375,7335.297546386719,0.30633544921875,25127043072,4294963200,758439936,0
20,1729209612928,2400,2400,2400,2400,0,0,100,0,80542.74609375,11225.900451660156,7335.370788574219,0.30633544921875,25127043072,4294963200,758956032,0
20,1729209612948,2400,2400,2400,2400,0,0,100,0,80542.75201416016,11226.012023925781,7335.4439697265625,0.30633544921875,25127043072,4294963200,759730176,0
19,1729209612968,2400,2400,2400,2400,0,0,100,0,80542.75793457031,11226.126098632813,7335.516906738281,0.30633544921875,25127043072,4294963200,760246272,0
20,1729209612988,2400,2400,2400,2400,0,0,100,0,80542.76385498047,11226.235290527344,7335.5894775390625,0.30633544921875,25127043072,4294963200,760762368,0
20,1729209613008,2400,2400,2400,2400,0,0,100,0,80542.76983642578,11226.350280761719,7335.662414550781,0.30633544921875,25127043072,4294963200,761536512,0
20,1729209613029,2400,2400,2400,2400,0,0,100,0,80542.77606201172,11226.467956542969,7335.735290527344,0.30633544921875,25127043072,4294963200,762052608,0
20,1729209613049,2400,2400,2400,2400,0,0,100,0,80542.78198242188,11226.579772949219,7335.80859375,0.30633544921875,25127043072,4294963200,762826752,0
19,1729209613069,2400,2400,2400,2400,0,0,100,0,80542.78790283203,11226.69384765625,7335.881164550781,0.30633544921875,25127043072,4294963200,763342848,0
20,1729209613089,2400,2400,2400,2400,0,0,100,0,80542.79388427734,11226.804626464844,7335.954528808594,0.30633544921875,25127043072,4294963200,764116992,0
20,1729209613109,2400,2400,2400,2400,0,0,100,0,80542.79986572266,11226.9189453125,7336.0279541015625,0.30633544921875,25127043072,4294963200,764633088,0
20,1729209613129,2400,2400,2400,2400,0,0,100,0,80542.80578613281,11227.031188964844,7336.100891113281,0.30633544921875,25127043072,4294963200,765407232,0
20,1729209613149,2400,2400,2400,2400,0,0,100,0,80542.81176757813,11227.142639160156,7336.173522949219,0.30633544921875,25127043072,4294963200,765919232,0
19,1729209613169,2400,2400,2400,2400,0,0,100,0,80542.81768798828,11227.256530761719,7336.246337890625,0.30633544921875,25127043072,4294963200,766693376,0
20,1729209613189,2400,2400,2400,2400,0,0,100,0,80542.8236694336,11227.366821289063,7336.319030761719,0.30633544921875,25127043072,4294963200,767209472,0
20,1729209613209,2400,2400,2400,2400,0,0,100,0,80542.8296508789,11227.480407714844,7336.391906738281,0.30633544921875,25127043072,4294963200,767983616,0
20,1729209613229,2400,2400,2400,2400,0,0,100,0,80542.83557128906,11227.593017578125,7336.464599609375,0.30633544921875,25127043072,4294963200,768757760,0
20,1729209613249,2400,2400,2400,2400,0,0,100,0,80542.84155273438,11227.704345703125,7336.537414550781,0.30633544921875,25127043072,4294963200,769531904,0
19,1729209613269,2400,2400,2400,2400,0,0,100,0,80542.84747314453,11227.818542480469,7336.610046386719,0.30633544921875,25127043072,4294963200,770048000,0
20,1729209613289,2400,2400,2400,2400,0,0,100,0,80542.85357666016,11227.9287109375,7336.6826171875,0.30633544921875,25127043072,4294963200,770822144,0
20,1729209613309,2400,2400,2400,2400,0,0,100,0,80542.85949707031,11228.042053222656,7336.755187988281,0.30633544921875,25127043072,4294963200,771596288,0
20,1729209613329,2400,2400,2400,2400,0,0,100,0,80542.86547851563,11228.154479980469,7336.828796386719,0.30633544921875,25127043072,4294963200,772112384,0
20,1729209613349,2400,2400,2400,2400,0,0,100,0,80542.87145996094,11228.266235351563,7336.901184082031,0.30633544921875,25127043072,4294963200,772624384,0
20,1729209613370,2400,2400,2400,2400,0,0,100,0,80542.87744140625,11228.3798828125,7336.9735107421875,0.30633544921875,25127043072,4294963200,773398528,0
19,1729209613390,2400,2400,2400,2400,0,0,100,0,80542.88366699219,11228.496826171875,7337.046447753906,0.30633544921875,25127043072,4294963200,773914624,0
20,1729209613410,2400,2400,2400,2400,0,0,100,0,80542.8896484375,11228.609252929688,7337.1190185546875,0.30633544921875,25127043072,4294963200,774688768,0
20,1729209613430,2400,2400,2400,2400,0,0,100,0,80542.8955078125,11228.721740722656,7337.191711425781,0.30633544921875,25127043072,4294963200,775204864,0
20,1729209613450,2400,2400,2400,2400,0,0,100,0,80542.90148925781,11228.832580566406,7337.264404296875,0.30633544921875,25127043072,4294963200,775979008,0
20,1729209613470,2400,2400,2400,2400,0,0,100,0,80542.90740966797,11228.946472167969,7337.336730957031,0.30633544921875,25127043072,4294963200,776495104,0
19,1729209613490,2400,2400,2400,2400,0,0,100,0,80542.91333007813,11229.0576171875,7337.40966796875,0.30633544921875,25127043072,4294963200,777011200,0
20,1729209613510,2400,2400,2400,2400,0,0,100,0,80542.91931152344,11229.169921875,7337.482177734375,0.30633544921875,25127043072,4294963200,777785344,0
20,1729209613530,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.9252319336,11229.283020019531,7337.555358886719,0.30633544921875,25127043072,4294963200,778301440,0
19,1729209613550,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.93133544922,11229.394348144531,7337.628662109375,0.30633544921875,25127043072,4294963200,779075584,0
20,1729209613570,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.93725585938,11229.509094238281,7337.701477050781,0.30633544921875,25127043072,4294963200,779591680,0
20,1729209613590,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.94329833984,11229.620361328125,7337.774475097656,0.30633544921875,25127043072,4294963200,780107776,0
20,1729209613610,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.94958496094,11229.735961914063,7337.849914550781,0.30633544921875,25127043072,4294963200,780881920,0
20,1729209613630,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.9555053711,11229.849182128906,7337.923156738281,0.30633544921875,25127043072,4294963200,781398016,0
20,1729209613650,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.96142578125,11229.960510253906,7337.9969482421875,0.30633544921875,25127043072,4294963200,782172160,0
20,1729209613671,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.96765136719,11230.0810546875,7338.070068359375,0.30633544921875,25127043072,4294963200,782688256,0
20,1729209613691,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.97381591797,11230.194030761719,7338.143859863281,0.30633544921875,25127043072,4294963200,783204352,0
20,1729209613711,2400,2400,2400,2400,4.761904716491699,0,100,0,80542.9800415039,11230.305908203125,7338.216979980469,0.30633544921875,25127043072,4294963200,783204352,0
20,1729209613731,2400,2400,2400,2400,76.19047546386719,0,25,0,80542.98608398438,11230.420593261719,7338.291076660156,0.30633544921875,25127043072,4294963200,783720448,0
20,1729209613751,2400,2400,2400,2400,76.19047546386719,0,25,0,80542.99206542969,11230.531066894531,7338.364807128906,0.30633544921875,25127043072,4294963200,784236544,0
20,1729209613771,2400,2400,2400,2400,76.19047546386719,0,25,0,80542.998046875,11230.646728515625,7338.4383544921875,0.30633544921875,25127043072,4294963200,784752640,0
20,1729209613791,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.00402832031,11230.759826660156,7338.512268066406,0.30633544921875,25127043072,4294963200,785526784,0
20,1729209613811,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.00994873047,11230.871887207031,7338.585510253906,0.30633544921875,25127043072,4294963200,786042880,0
20,1729209613831,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.01593017578,11230.986083984375,7338.658996582031,0.30633544921875,25127043072,4294963200,786817024,0
20,1729209613851,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.02178955078,11231.095947265625,7338.732604980469,0.30633544921875,25127043072,4294963200,787333120,0
20,1729209613871,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.0277709961,11231.21142578125,7338.805725097656,0.30633544921875,25127043072,4294963200,787849216,0
20,1729209613892,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.03369140625,11231.323608398438,7338.8787841796875,0.30633544921875,25127043072,4294963200,788623360,0
20,1729209613912,2400,2400,2400,2400,76.19047546386719,0,25,0,80543.03991699219,11231.440551757813,7338.952331542969,0.30633544921875,25127043072,4294963200,789139456,0
20,1729209613932,2400,2400,2400,2400,100,0,0,0,80543.04583740234,11231.554992675781,7339.026184082031,0.30633544921875,25127043072,4294963200,789913600,0
20,1729209613952,2400,2400,2400,2400,100,0,0,0,80543.05187988281,11231.667114257813,7339.099914550781,0.30633544921875,25127043072,4294963200,790429696,0
20,1729209613972,2400,2400,2400,2400,100,0,0,0,80543.05780029297,11231.780639648438,7339.173522949219,0.30633544921875,25127043072,4294963200,790945792,0
20,1729209613992,2400,2400,2400,2400,100,0,0,0,80543.06372070313,11231.893737792969,7339.2471923828125,0.30633544921875,25127043072,4294963200,791719936,0
20,1729209614012,2400,2400,2400,2400,100,0,0,0,80543.06970214844,11232.006042480469,7339.321044921875,0.30633544921875,25127043072,4294963200,792236032,0
20,1729209614032,2400,2400,2400,2400,100,0,0,0,80543.0756225586,11232.120361328125,7339.394287109375,0.30633544921875,25127043072,4294963200,793010176,0
20,1729209614052,2400,2400,2400,2400,100,0,0,0,80543.08154296875,11232.231323242188,7339.4677734375,0.30633544921875,25127043072,4294963200,793526272,0
20,1729209614072,2400,2400,2400,2400,100,0,0,0,80543.08752441406,11232.345703125,7339.541198730469,0.30633544921875,25127043072,4294963200,794300416,0
20,1729209614092,2400,2400,2400,2400,100,0,0,0,80543.09344482422,11232.458679199219,7339.6148681640625,0.30633544921875,25127043072,4294963200,794816512,0
20,1729209614113,2400,2400,2400,2400,100,0,0,0,80543.09973144531,11232.575439453125,7339.688293457031,0.30633544921875,25127043072,4294963200,795332608,0
20,1729209614133,2400,2400,2400,2400,100,0,0,0,80543.10565185547,11232.690185546875,7339.7618408203125,0.30633544921875,25127043072,4294963200,796106752,0
20,1729209614153,2400,2400,2400,2400,100,0,0,0,80543.11163330078,11232.802368164063,7339.835205078125,0.30633544921875,25127043072,4294963200,796622848,0
20,1729209614173,2400,2400,2400,2400,100,0,0,0,80543.11755371094,11232.9150390625,7339.908447265625,0.30633544921875,25127043072,4294963200,797138944,0
20,1729209614193,2400,2400,2400,2400,100,0,0,0,80543.12353515625,11233.028686523438,7339.981628417969,0.30633544921875,25127043072,4294963200,797913088,0
20,1729209614213,2400,2400,2400,2400,100,0,0,0,80543.1294555664,11233.139892578125,7340.0556640625,0.30633544921875,25127043072,4294963200,798429184,0
20,1729209614233,2400,2400,2400,2400,100,0,0,0,80543.13549804688,11233.255981445313,7340.129577636719,0.30633544921875,25127043072,4294963200,799203328,0
20,1729209614253,2400,2400,2400,2400,100,0,0,0,80543.14141845703,11233.367797851563,7340.203063964844,0.30633544921875,25127043072,4294963200,799719424,0
20,1729209614273,2400,2400,2400,2400,100,0,0,0,80543.14733886719,11233.480407714844,7340.2763671875,0.30633544921875,25127043072,4294963200,800235520,0
19,1729209614293,2400,2400,2400,2400,100,0,0,0,80543.15325927734,11233.593872070313,7340.349792480469,0.30633544921875,25127043072,4294963200,801009664,0
19,1729209614313,2400,2400,2400,2400,100,0,0,0,80543.15924072266,11233.705017089844,7340.4229736328125,0.30633544921875,25127043072,4294963200,801525760,0
20,1729209614334,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.16516113281,11233.819946289063,7340.4959716796875,0.30633544921875,25127043072,4294963200,802299904,0
20,1729209614354,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.17120361328,11233.932312011719,7340.5694580078125,0.30633544921875,25127043072,4294963200,802816000,0
20,1729209614374,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.17742919922,11234.050231933594,7340.642639160156,0.30633544921875,25127043072,4294963200,803590144,0
20,1729209614394,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.18341064453,11234.164611816406,7340.7159423828125,0.30633544921875,25127043072,4294963200,804364288,0
20,1729209614414,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.18933105469,11234.274780273438,7340.789611816406,0.30633544921875,25127043072,4294963200,804880384,0
20,1729209614434,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.1953125,11234.390686035156,7340.86328125,0.30633544921875,25127043072,4294963200,805654528,0
20,1729209614454,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.20123291016,11234.503234863281,7340.9361572265625,0.30633544921875,25127043072,4294963200,806170624,0
20,1729209614474,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.20721435547,11234.615539550781,7341.0106201171875,0.30633544921875,25127043072,4294963200,806944768,0
20,1729209614494,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.21313476563,11234.729370117188,7341.083923339844,0.30633544921875,25127043072,4294963200,807718912,0
20,1729209614514,2400,2400,2400,2400,100,4.761904716491699,0,0,80543.21911621094,11234.840148925781,7341.157287597656,0.30633544921875,25127043072,4294963200,808235008,0
20,1729209614534,2400,2400,2400,2400,100,0,0,0,80543.22509765625,11234.955688476563,7341.2308349609375,0.30633544921875,25127043072,4294963200,809009152,0
20,1729209614554,2400,2400,2400,2400,100,0,0,0,80543.23107910156,11235.068603515625,7341.304504394531,0.30633544921875,25127043072,4294963200,809517056,0
20,1729209614575,2400,2400,2400,2400,100,0,0,0,80543.23699951172,11235.180419921875,7341.3780517578125,0.30633544921875,25127043072,4294963200,810291200,0
20,1729209614595,2400,2400,2400,2400,100,0,0,0,80543.24322509766,11235.300231933594,7341.451477050781,0.30633544921875,25127043072,4294963200,810807296,0
20,1729209614615,2400,2400,2400,2400,100,0,0,0,80543.24920654297,11235.411743164063,7341.525451660156,0.30633544921875,25127043072,4294963200,811581440,0
20,1729209614635,2400,2400,2400,2400,100,0,0,0,80543.25512695313,11235.52587890625,7341.598815917969,0.30633544921875,25127043072,4294963200,812355584,0
20,1729209614655,2400,2400,2400,2400,100,0,0,0,80543.26110839844,11235.639221191406,7341.671936035156,0.30633544921875,25127043072,4294963200,812871680,0
20,1729209614675,2400,2400,2400,2400,100,0,0,0,80543.2670288086,11235.749938964844,7341.7451171875,0.30633544921875,25127043072,4294963200,813645824,0
20,1729209614695,2400,2400,2400,2400,100,0,0,0,80543.2730102539,11235.865051269531,7341.8193359375,0.30633544921875,25127043072,4294963200,814161920,0
20,1729209614715,2400,2400,2400,2400,100,0,0,0,80543.27893066406,11235.976501464844,7341.892883300781,0.30633544921875,25127043072,4294963200,814936064,0
20,1729209614735,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.28491210938,11236.091247558594,7341.966857910156,0.30633544921875,25127043072,4294963200,815710208,0
20,1729209614755,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.29180908203,11236.203491210938,7342.039978027344,0.30633544921875,25127043072,4294963200,816226304,0
20,1729209614775,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.298828125,11236.316711425781,7342.113220214844,0.30633544921875,25127043072,4294963200,817000448,0
20,1729209614796,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.3051147461,11236.436828613281,7342.186706542969,0.30633544921875,25127043072,4294963200,817774592,0
20,1729209614816,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.31103515625,11236.548645019531,7342.259826660156,0.30633544921875,25127043072,4294963200,818548736,0
20,1729209614836,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.31701660156,11236.662475585938,7342.334411621094,0.30633544921875,25127043072,4294963200,819064832,0
20,1729209614856,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.32293701172,11236.775695800781,7342.407287597656,0.30633544921875,25127043072,4294963200,819838976,0
20,1729209614876,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.32891845703,11236.886962890625,7342.4808349609375,0.30633544921875,25127043072,4294963200,820355072,0
20,1729209614896,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.33483886719,11237.001953125,7342.5543212890625,0.30633544921875,25127043072,4294963200,820871168,0
20,1729209614916,2400,2400,2400,2400,100,4.761904716491699,4.761904716491699,0,80543.34088134766,11237.114318847656,7342.6280517578125,0.30633544921875,25127043072,4294963200,821645312,0
20,1729209614936,2400,2400,2400,2400,100,0,0,0,80543.34680175781,11237.226867675781,7342.701599121094,0.30633544921875,25127043072,4294963200,822419456,0
20,1729209614956,2400,2400,2400,2400,100,0,0,0,80543.35278320313,11237.340698242188,7342.774963378906,0.30633544921875,25127043072,4294963200,822931456,0
20,1729209614976,2400,2400,2400,2400,100,0,0,0,80543.35876464844,11237.451965332031,7342.8486328125,0.30633544921875,25127043072,4294963200,823705600,0
20,1729209614997,2400,2400,2400,2400,100,0,0,0,80543.3646850586,11237.56689453125,7342.9217529296875,0.30633544921875,25127043072,4294963200,824221696,0
20,1729209615017,2400,2400,2400,2400,100,0,0,0,80543.37097167969,11237.684936523438,7342.9951171875,0.30633544921875,25127043072,4294963200,824995840,0
19,1729209615037,2400,2400,2400,2400,100,0,0,0,80543.37689208984,11237.796447753906,7343.0687255859375,0.30633544921875,25127043072,4294963200,825511936,0
20,1729209615057,2400,2400,2400,2400,100,0,0,0,80543.3828125,11237.910766601563,7343.141906738281,0.30633544921875,25127043072,4294963200,826286080,0
20,1729209615077,2400,2400,2400,2400,100,0,0,0,80543.38873291016,11238.020568847656,7343.215026855469,0.30633544921875,25127043072,4294963200,826802176,0
20,1729209615097,2400,2400,2400,2400,100,0,0,0,80543.39471435547,11238.136047363281,7343.288269042969,0.30633544921875,25127043072,4294963200,827576320,0
20,1729209615117,2400,2400,2400,2400,100,0,0,0,80543.40063476563,11238.248657226563,7343.361755371094,0.30633544921875,25127043072,4294963200,828092416,0
