Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209722715,2399,1537,2337,2242,100,0,0,4.761904716491699,80578.80310058594,11796.876403808594,7688.1898193359375,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722735,2399,1537,2337,2242,100,0,0,4.761904716491699,80578.8091430664,11796.990356445313,7688.2628173828125,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722755,2399,1537,2337,2242,100,0,0,4.761904716491699,80578.81524658203,11797.100402832031,7688.3360595703125,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722775,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.82135009766,11797.216186523438,7688.410095214844,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722795,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.82745361328,11797.328552246094,7688.482604980469,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722815,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.8335571289,11797.440307617188,7688.5556640625,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722835,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.83959960938,11797.5537109375,7688.628662109375,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722855,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.845703125,11797.662841796875,7688.701416015625,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722875,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.85174560547,11797.778137207031,7688.77490234375,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722896,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.85815429688,11797.8955078125,7688.8477783203125,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722916,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.8642578125,11798.007446289063,7688.920593261719,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722936,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.87030029297,11798.121948242188,7688.994140625,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722956,2399,1537,2337,2242,100,4.761904716491699,4.761904716491699,0,80578.8764038086,11798.233154296875,7689.066833496094,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722976,2399,1537,2337,2242,100,0,0,0,80578.88244628906,11798.346984863281,7689.141052246094,0.30633544921875,25127043072,4294963200,1175011328,0
20,1729209722996,2399,1537,2337,2242,100,0,0,0,80578.88854980469,11798.459350585938,7689.213928222656,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723016,2399,1537,2337,2242,100,0,0,0,80578.89465332031,11798.571166992188,7689.28662109375,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723036,2399,1537,2337,2242,100,0,0,0,80578.90069580078,11798.685302734375,7689.3597412109375,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723056,2399,1537,2337,2242,100,0,0,0,80578.90673828125,11798.795593261719,7689.4324951171875,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723076,2399,1537,2337,2242,100,0,0,0,80578.91284179688,11798.909118652344,7689.50537109375,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723096,2399,1537,2337,2242,100,0,0,0,80578.91888427734,11799.021850585938,7689.578369140625,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723117,2399,1537,2337,2242,100,0,0,0,80578.92529296875,11799.138549804688,7689.651062011719,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723137,2399,1537,2337,2242,100,0,0,0,80578.93133544922,11799.253234863281,7689.724182128906,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723157,2399,1537,2337,2242,100,0,0,0,80578.93743896484,11799.364990234375,7689.797790527344,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723177,2399,1537,2337,2242,100,0,0,0,80578.94348144531,11799.47705078125,7689.87060546875,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723197,2399,1537,2337,2242,100,0,0,0,80578.94958496094,11799.590576171875,7689.943786621094,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723217,2399,1537,2337,2242,100,0,0,0,80578.95568847656,11799.701599121094,7690.016845703125,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723237,2399,1537,2337,2242,100,0,0,0,80578.96173095703,11799.816284179688,7690.0894775390625,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723257,2399,1537,2337,2242,100,0,0,0,80578.96783447266,11799.927978515625,7690.162780761719,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723277,2399,1537,2337,2242,100,0,0,0,80578.97387695313,11800.040466308594,7690.23583984375,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723297,2399,1537,2337,2242,100,0,0,0,80578.97998046875,11800.15380859375,7690.308654785156,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723317,2399,1537,2337,2242,100,0,0,0,80578.98596191406,11800.264343261719,7690.381896972656,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723337,2399,1537,2337,2242,100,0,0,0,80578.99212646484,11800.380065917969,7690.4556884765625,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723358,2399,1537,2337,2242,100,0,0,0,80578.99853515625,11800.497802734375,7690.528015136719,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723378,2399,1537,2337,2242,100,0,0,0,80579.00463867188,11800.609680175781,7690.6015625,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723398,2399,1537,2337,2242,100,0,0,0,80579.01068115234,11800.723571777344,7690.674987792969,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723418,2399,1537,2337,2242,100,0,0,0,80579.01678466797,11800.833618164063,7690.748046875,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723438,2399,1537,2337,2242,100,0,0,0,80579.02282714844,11800.948974609375,7690.820983886719,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723458,2399,1537,2337,2242,100,0,0,0,80579.0288696289,11801.0615234375,7690.894287109375,0.30633544921875,25127043072,4294963200,1175007232,0
20,1729209723478,2399,1537,2337,2242,100,0,0,0,80579.03485107422,11801.172729492188,7690.967041015625,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723498,2399,1537,2337,2242,100,0,0,0,80579.04095458984,11801.286560058594,7691.039855957031,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723518,2399,1537,2337,2242,100,0,0,0,80579.04699707031,11801.396362304688,7691.1134033203125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723538,2399,1537,2337,2242,100,0,0,0,80579.05303955078,11801.511413574219,7691.1859130859375,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723559,2399,1537,2337,2242,100,0,0,0,80579.05908203125,11801.623840332031,7691.259094238281,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723579,2399,1537,2337,2242,100,0,0,0,80579.0654296875,11801.740417480469,7691.33251953125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723599,2399,1537,2337,2242,100,0,0,0,80579.07159423828,11801.855102539063,7691.405456542969,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723619,2399,1537,2337,2242,100,0,0,0,80579.07763671875,11801.9658203125,7691.4786376953125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723639,2399,1537,2337,2242,100,0,0,0,80579.08367919922,11802.080505371094,7691.552490234375,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723659,2399,1537,2337,2242,100,0,0,0,80579.08972167969,11802.193359375,7691.625427246094,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723679,2399,1537,2337,2242,100,0,0,0,80579.09576416016,11802.303588867188,7691.698425292969,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723699,2399,1537,2337,2242,100,0,0,0,80579.10186767578,11802.418762207031,7691.771789550781,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723719,2399,1537,2337,2242,100,0,0,0,80579.10791015625,11802.529541015625,7691.845153808594,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723739,2399,1537,2337,2242,100,0,0,0,80579.11395263672,11802.643432617188,7691.9178466796875,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723759,2399,1537,2337,2242,100,0,0,0,80579.12005615234,11802.755554199219,7691.991271972656,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723780,2399,1537,2337,2242,100,0,0,0,80579.1264038086,11802.871826171875,7692.064270019531,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723800,2399,1537,2337,2242,100,0,0,0,80579.13244628906,11802.986999511719,7692.137023925781,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723820,2399,1537,2337,2242,100,0,0,0,80579.13854980469,11803.098571777344,7692.210510253906,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723840,2399,1537,2337,2242,100,0,0,0,80579.14459228516,11803.211303710938,7692.2833251953125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723860,2399,1537,2337,2242,100,0,0,0,80579.15057373047,11803.323791503906,7692.356201171875,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723880,2399,1537,2337,2242,100,0,0,0,80579.15661621094,11803.434509277344,7692.428894042969,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723900,2399,1537,2337,2242,100,0,0,0,80579.1626586914,11803.549255371094,7692.501892089844,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723920,2399,1537,2337,2242,100,0,0,0,80579.16870117188,11803.660705566406,7692.574401855469,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723940,2399,1537,2337,2242,100,0,0,0,80579.17474365234,11803.773010253906,7692.647216796875,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723960,2399,1537,2337,2242,100,0,0,0,80579.18078613281,11803.88623046875,7692.7203369140625,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209723980,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.18688964844,11803.997375488281,7692.7933349609375,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724000,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.1929321289,11804.1123046875,7692.866516113281,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724021,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.19897460938,11804.224060058594,7692.939453125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724041,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.20538330078,11804.342163085938,7693.012939453125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724061,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.21142578125,11804.456115722656,7693.085693359375,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724081,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.21740722656,11804.5654296875,7693.158935546875,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724101,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.22344970703,11804.680969238281,7693.231750488281,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724121,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.2294921875,11804.793701171875,7693.305114746094,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724141,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.23547363281,11804.904846191406,7693.3779296875,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724161,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.24157714844,11805.018676757813,7693.450866699219,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724181,2399,1537,2337,2242,100,0,0,0,80579.24755859375,11805.12890625,7693.524353027344,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724201,2399,1537,2337,2242,100,0,0,0,80579.25366210938,11805.24462890625,7693.597595214844,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724221,2399,1537,2337,2242,100,0,0,0,80579.25970458984,11805.35693359375,7693.6702880859375,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724242,2399,1537,2337,2242,100,0,0,0,80579.26574707031,11805.468688964844,7693.743469238281,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724262,2399,1537,2337,2242,100,0,0,0,80579.27215576172,11805.588684082031,7693.81689453125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724282,2399,1537,2337,2242,100,0,0,0,80579.27819824219,11805.699890136719,7693.8897705078125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724302,2399,1537,2337,2242,100,0,0,0,80579.2841796875,11805.813354492188,7693.962829589844,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724322,2399,1537,2337,2242,100,0,0,0,80579.29022216797,11805.926208496094,7694.03564453125,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724342,2399,1537,2337,2242,100,0,0,0,80579.29626464844,11806.036743164063,7694.109069824219,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724362,2399,1537,2337,2242,100,0,0,0,80579.30242919922,11806.151977539063,7694.182556152344,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724382,2399,1537,2337,2242,100,0,0,0,80579.30841064453,11806.262878417969,7694.255615234375,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724402,2399,1537,2337,2242,100,0,0,0,80579.314453125,11806.377258300781,7694.329040527344,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724422,2399,1537,2337,2242,100,0,0,0,80579.32049560547,11806.490661621094,7694.402160644531,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724443,2399,1537,2337,2242,100,0,0,0,80579.32678222656,11806.605529785156,7694.475158691406,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724463,2399,1537,2337,2242,100,0,0,0,80579.33282470703,11806.719909667969,7694.5474853515625,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724483,2399,1537,2337,2242,100,0,0,0,80579.3388671875,11806.831787109375,7694.620544433594,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724503,2399,1537,2337,2242,100,0,0,0,80579.34490966797,11806.945068359375,7694.694030761719,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724523,2399,1537,2337,2242,100,0,0,0,80579.3510131836,11807.057922363281,7694.767028808594,0.30633544921875,25127043072,4294963200,1175003136,0
20,1729209724543,2399,1537,2337,2242,100,0,0,0,80579.3569946289,11807.168273925781,7694.840270996094,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724563,2399,1537,2337,2242,100,0,0,0,80579.36303710938,11807.283325195313,7694.9136962890625,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724583,2399,1537,2337,2242,100,0,0,0,80579.36907958984,11807.395080566406,7694.9869384765625,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724603,2399,1537,2337,2242,100,0,0,0,80579.37518310547,11807.507446289063,7695.0599365234375,0.30633544921875,25127043072,4294963200,1174986752,0
19,1729209724623,2399,1537,2337,2242,100,0,0,0,80579.38122558594,11807.62109375,7695.133239746094,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724643,2399,1537,2337,2242,100,0,0,0,80579.3872680664,11807.732299804688,7695.20654296875,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724664,2399,1537,2337,2242,100,0,0,0,80579.39331054688,11807.846984863281,7695.279052734375,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724684,2399,1537,2337,2242,100,0,0,0,80579.39959716797,11807.964538574219,7695.352233886719,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724704,2399,1537,2337,2242,100,0,0,0,80579.4057006836,11808.076599121094,7695.425537109375,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724724,2399,1537,2337,2242,100,0,0,0,80579.4116821289,11808.190368652344,7695.4981689453125,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724744,2399,1537,2337,2242,100,0,0,0,80579.41772460938,11808.300537109375,7695.571716308594,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724764,2399,1537,2337,2242,100,0,0,0,80579.42376708984,11808.415893554688,7695.64501953125,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724784,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.42974853516,11808.528564453125,7695.718444824219,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724804,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.43579101563,11808.640319824219,7695.791687011719,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724824,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.4418334961,11808.754089355469,7695.864685058594,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724844,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.4478149414,11808.864074707031,7695.937316894531,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724864,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.45385742188,11808.9794921875,7696.011169433594,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724884,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.45983886719,11809.092346191406,7696.0841064453125,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724905,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.46588134766,11809.203491210938,7696.156494140625,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724925,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.4722290039,11809.322631835938,7696.229553222656,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724945,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.47821044922,11809.43359375,7696.302917480469,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724965,2399,1537,2337,2242,100,0,0,4.761904716491699,80579.48431396484,11809.547546386719,7696.376037597656,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209724985,2399,1537,2337,2242,100,0,0,0,80579.49029541016,11809.660278320313,7696.44873046875,0.30633544921875,25127043072,4294963200,1174986752,0
20,1729209725005,2399,1537,2337,2242,100,0,0,0,80579.49633789063,11809.771240234375,7696.521728515625,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725025,2399,1537,2337,2242,100,0,0,0,80579.5023803711,11809.886108398438,7696.595153808594,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725045,2399,1537,2337,2242,100,0,0,0,80579.50842285156,11809.9970703125,7696.668273925781,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725065,2399,1537,2337,2242,100,0,0,0,80579.51446533203,11810.110534667969,7696.740783691406,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725085,2399,1537,2337,2242,100,0,0,0,80579.5205078125,11810.223693847656,7696.81396484375,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725106,2399,1537,2337,2242,100,0,0,0,80579.52655029297,11810.334228515625,7696.886779785156,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725126,2399,1537,2337,2242,100,0,0,0,80579.53289794922,11810.4541015625,7696.9600830078125,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725146,2399,1537,2337,2242,100,0,0,0,80579.53894042969,11810.566223144531,7697.033142089844,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725166,2399,1537,2337,2242,100,0,0,0,80579.54498291016,11810.678955078125,7697.106506347656,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725186,2399,1537,2337,2242,100,0,0,0,80579.55096435547,11810.792724609375,7697.179626464844,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725206,2399,1537,2337,2242,100,0,0,0,80579.5570678711,11810.90283203125,7697.252624511719,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725226,2399,1537,2337,2242,100,0,0,0,80579.5630493164,11811.017395019531,7697.32568359375,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725246,2399,1537,2337,2242,100,0,0,0,80579.56903076172,11811.129333496094,7697.398498535156,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725266,2399,1537,2337,2242,100,0,0,0,80579.57507324219,11811.24169921875,7697.471923828125,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725286,2399,1537,2337,2242,100,0,0,0,80579.5810546875,11811.354370117188,7697.54443359375,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725306,2399,1537,2337,2242,100,0,0,0,80579.58709716797,11811.464721679688,7697.6170654296875,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725327,2399,1537,2337,2242,100,0,0,0,80579.59344482422,11811.585266113281,7697.6905517578125,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725347,2399,1537,2337,2242,100,0,0,0,80579.59948730469,11811.697875976563,7697.763610839844,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725367,2399,1537,2337,2242,100,0,0,0,80579.60546875,11811.810363769531,7697.836608886719,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725387,2399,1537,2337,2242,100,0,0,0,80579.61169433594,11811.924987792969,7697.9112548828125,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725407,2399,1537,2337,2242,100,0,0,0,80579.6177368164,11812.034729003906,7697.98388671875,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725427,2399,1537,2337,2242,100,0,0,0,80579.62390136719,11812.151000976563,7698.0579833984375,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725447,2399,1537,2337,2242,100,0,0,0,80579.62994384766,11812.263732910156,7698.1309814453125,0.30633544921875,25127043072,4294963200,1174982656,0
20,1729209725467,2399,1537,2337,2242,100,0,0,0,80579.63598632813,11812.375305175781,7698.204650878906,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725487,2399,1537,2337,2242,100,0,0,0,80579.6420288086,11812.489685058594,7698.277770996094,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725507,2399,1537,2337,2242,100,0,0,0,80579.64807128906,11812.599853515625,7698.3511962890625,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725527,2399,1537,2337,2242,100,0,0,0,80579.65405273438,11812.71533203125,7698.424133300781,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725547,2399,1537,2337,2242,100,0,0,0,80579.66009521484,11812.827575683594,7698.497131347656,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725568,2399,1537,2337,2242,100,0,0,0,80579.6664428711,11812.944091796875,7698.570251464844,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725588,2399,1537,2337,2242,100,0,0,0,80579.67248535156,11813.058959960938,7698.643371582031,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725608,2399,1537,2337,2242,100,0,0,0,80579.67846679688,11813.169799804688,7698.716735839844,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725628,2399,1537,2337,2242,100,0,0,0,80579.68450927734,11813.283935546875,7698.7899169921875,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725648,2399,1537,2337,2242,100,0,0,0,80579.69061279297,11813.397399902344,7698.862854003906,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725668,2399,1537,2337,2242,100,0,0,0,80579.69665527344,11813.507751464844,7698.935791015625,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725688,2399,1537,2337,2242,100,0,0,0,80579.7026977539,11813.62255859375,7699.009338378906,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725708,2399,1537,2337,2242,100,0,0,0,80579.70874023438,11813.733581542969,7699.082580566406,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725728,2399,1537,2337,2242,100,0,0,0,80579.71478271484,11813.847534179688,7699.155700683594,0.30633544921875,25127043072,4294963200,1174978560,0
20,1729209725748,2399,1537,2337,2242,100,0,0,0,80579.72082519531,11813.960998535156,7699.228942871094,0.30633544921875,25127043072,4294963200,1174978560,0
