Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209301469,400,1625,2208,2326,0,0,100,0,80454.9814453125,10551.091613769531,7226.4505615234375,0.30596923828125,25127043072,4294963200,1837367296,0
20,1729209301489,400,1625,2208,2326,0,0,100,0,80454.9878540039,10551.204956054688,7226.5213623046875,0.30596923828125,25127043072,4294963200,1841561600,0
20,1729209301509,400,1625,2208,2326,0,0,100,0,80454.99438476563,10551.315124511719,7226.59326171875,0.30596923828125,25127043072,4294963200,1845755904,0
20,1729209301529,400,1625,2208,2326,0,0,100,0,80455.00085449219,10551.426940917969,7226.6646728515625,0.30596923828125,25127043072,4294963200,1849946112,0
20,1729209301549,400,1625,2208,2326,0,0,100,0,80455.0072631836,10551.538940429688,7226.73583984375,0.30596923828125,25127043072,4294963200,1854140416,0
20,1729209301569,400,1625,2208,2326,0,0,100,0,80455.01354980469,10551.646545410156,7226.807189941406,0.30596923828125,25127043072,4294963200,1858334720,0
20,1729209301589,400,1625,2208,2326,0,0,100,0,80455.0199584961,10551.759948730469,7226.878173828125,0.30596923828125,25127043072,4294963200,1866723328,0
20,1729209301609,400,1625,2208,2326,0,0,100,0,80455.0283203125,10551.872253417969,7226.9495849609375,0.30596923828125,25127043072,4294963200,1870917632,0
20,1729209301630,400,1625,2208,2326,0,0,100,0,80455.0347290039,10551.983703613281,7227.020568847656,0.30596923828125,25127043072,4294963200,1875111936,0
20,1729209301650,400,1625,2208,2326,0,0,100,0,80455.04162597656,10552.10205078125,7227.092590332031,0.30596923828125,25127043072,4294963200,1879306240,0
20,1729209301670,400,1625,2208,2326,0,0,100,0,80455.04803466797,10552.211242675781,7227.163330078125,0.30596923828125,25127043072,4294963200,1883496448,0
20,1729209301690,400,1625,2208,2326,0,0,100,0,80455.05432128906,10552.323181152344,7227.234802246094,0.30596923828125,25127043072,4294963200,1887690752,0
20,1729209301710,400,1625,2208,2326,0,0,100,0,80455.06066894531,10552.434387207031,7227.3062744140625,0.30596923828125,25127043072,4294963200,1891885056,0
20,1729209301730,400,1625,2208,2326,0,0,100,0,80455.06701660156,10552.544189453125,7227.3770751953125,0.30596923828125,25127043072,4294963200,1896079360,0
19,1729209301750,400,1625,2208,2326,0,0,100,0,80455.07556152344,10552.661010742188,7227.4503173828125,0.30596923828125,25127043072,4294963200,1900273664,0
19,1729209301770,400,1625,2208,2326,0,0,100,0,80455.08203125,10552.771911621094,7227.523010253906,0.30596923828125,25127043072,4294963200,1904467968,0
20,1729209301790,400,1625,2208,2326,0,0,100,0,80455.0884399414,10552.883483886719,7227.59375,0.30596923828125,25127043072,4294963200,1908662272,0
19,1729209301810,400,1625,2208,2326,0,0,100,0,80455.09490966797,10552.994750976563,7227.664611816406,0.30596923828125,25127043072,4294963200,1912856576,0
20,1729209301830,400,1625,2208,2326,0,0,100,0,80455.10131835938,10553.104736328125,7227.73583984375,0.30596923828125,25127043072,4294963200,1917050880,0
20,1729209301850,400,1625,2208,2326,0,4.761904716491699,100,0,80455.10778808594,10553.216796875,7227.807434082031,0.30596923828125,25127043072,4294963200,1921245184,0
20,1729209301871,400,1625,2208,2326,0,4.761904716491699,100,0,80455.11419677734,10553.325378417969,7227.878356933594,0.30596923828125,25127043072,4294963200,1925439488,0
20,1729209301891,400,1625,2208,2326,0,4.761904716491699,100,0,80455.12127685547,10553.4443359375,7227.9495849609375,0.30596923828125,25127043072,4294963200,1933828096,0
20,1729209301911,400,1625,2208,2326,0,4.761904716491699,100,0,80455.12762451172,10553.5556640625,7228.0201416015625,0.30596923828125,25127043072,4294963200,1938022400,0
20,1729209301931,400,1625,2208,2326,0,4.761904716491699,100,0,80455.13403320313,10553.664733886719,7228.0916748046875,0.30596923828125,25127043072,4294963200,1942216704,0
20,1729209301951,400,1625,2208,2326,0,4.761904716491699,100,0,80455.14031982422,10553.777465820313,7228.1622314453125,0.30596923828125,25127043072,4294963200,1946411008,0
20,1729209301971,400,1625,2208,2326,0,4.761904716491699,100,0,80455.14672851563,10553.886535644531,7228.233215332031,0.30596923828125,25127043072,4294963200,1950605312,0
20,1729209301991,400,1625,2208,2326,0,4.761904716491699,100,0,80455.15313720703,10553.998840332031,7228.3043212890625,0.30596923828125,25127043072,4294963200,1955057664,0
20,1729209302011,400,1625,2208,2326,0,4.761904716491699,100,0,80455.15948486328,10554.110473632813,7228.376037597656,0.30596923828125,25127043072,4294963200,1959251968,0
20,1729209302031,400,1625,2208,2326,0,4.761904716491699,100,0,80455.16595458984,10554.219665527344,7228.446838378906,0.30596923828125,25127043072,4294963200,1963446272,0
20,1729209302051,400,1625,2208,2326,0,0,100,0,80455.17254638672,10554.332397460938,7228.518371582031,0.30596923828125,25127043072,4294963200,1967640576,0
20,1729209302072,400,1625,2208,2326,0,0,100,0,80455.17901611328,10554.441711425781,7228.589111328125,0.30596923828125,25127043072,4294963200,1971834880,0
20,1729209302092,400,1625,2208,2326,0,0,100,0,80455.18560791016,10554.554748535156,7228.660888671875,0.30596923828125,25127043072,4294963200,1976029184,0
20,1729209302112,400,1625,2208,2326,0,0,100,0,80455.1923828125,10554.671813964844,7228.73193359375,0.30596923828125,25127043072,4294963200,1980223488,0
20,1729209302132,400,1625,2208,2326,0,0,100,0,80455.1987915039,10554.780334472656,7228.803039550781,0.30596923828125,25127043072,4294963200,1984417792,0
20,1729209302152,400,1625,2208,2326,0,0,100,0,80455.205078125,10554.893005371094,7228.873840332031,0.30596923828125,25127043072,4294963200,1988612096,0
20,1729209302172,400,1625,2208,2326,0,0,100,0,80455.21173095703,10555.002868652344,7228.945251464844,0.30596923828125,25127043072,4294963200,1997000704,0
20,1729209302192,400,1625,2208,2326,0,0,100,0,80455.2182006836,10555.114379882813,7229.01611328125,0.30596923828125,25127043072,4294963200,2001195008,0
20,1729209302212,400,1625,2208,2326,0,0,100,0,80455.22467041016,10555.227111816406,7229.087829589844,0.30596923828125,25127043072,4294963200,2005389312,0
20,1729209302232,400,1625,2208,2326,0,0,100,0,80455.23107910156,10555.334838867188,7229.1591796875,0.30596923828125,25127043072,4294963200,2009583616,0
20,1729209302252,400,1625,2208,2326,0,0,100,0,80455.23754882813,10555.448181152344,7229.2298583984375,0.30596923828125,25127043072,4294963200,2013777920,0
