Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209755800,2254,2247,1770,2130,100,0,0,0,80588.65881347656,11894.181640625,7723.355407714844,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755820,2254,2247,1770,2130,100,0,0,0,80588.66571044922,11894.305297851563,7723.4315185546875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755841,2254,2247,1770,2130,100,0,0,0,80588.67218017578,11894.419067382813,7723.5076904296875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755861,2254,2247,1770,2130,100,0,0,0,80588.67877197266,11894.535095214844,7723.5836181640625,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755881,2254,2247,1770,2130,100,0,0,0,80588.68524169922,11894.651428222656,7723.6591796875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755901,2254,2247,1770,2130,100,0,0,0,80588.69189453125,11894.764892578125,7723.735900878906,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755921,2254,2247,1770,2130,100,0,0,0,80588.69854736328,11894.883544921875,7723.811950683594,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755941,2254,2247,1770,2130,100,0,0,0,80588.705078125,11894.998046875,7723.88818359375,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755961,2254,2247,1770,2130,100,0,0,0,80588.71166992188,11895.113952636719,7723.964294433594,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209755981,2254,2247,1770,2130,100,0,0,0,80588.71813964844,11895.230712890625,7724.0404052734375,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756001,2254,2247,1770,2130,100,0,0,0,80588.72473144531,11895.343566894531,7724.1165771484375,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756021,2254,2247,1770,2130,100,0,0,0,80588.73162841797,11895.461669921875,7724.1923828125,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756042,2254,2247,1770,2130,100,0,0,0,80588.73809814453,11895.583190917969,7724.268737792969,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756062,2254,2247,1770,2130,100,0,0,0,80588.7446899414,11895.6982421875,7724.3446044921875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756082,2254,2247,1770,2130,100,0,0,0,80588.75115966797,11895.815246582031,7724.4208984375,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756102,2254,2247,1770,2130,100,0,0,0,80588.75775146484,11895.92919921875,7724.4970703125,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756122,2254,2247,1770,2130,100,0,0,0,80588.76434326172,11896.046203613281,7724.573303222656,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756142,2254,2247,1770,2130,100,0,0,0,80588.77099609375,11896.16259765625,7724.650085449219,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756162,2254,2247,1770,2130,100,0,0,0,80588.77758789063,11896.27783203125,7724.726501464844,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756182,2254,2247,1770,2130,100,0,0,0,80588.7841796875,11896.395446777344,7724.802795410156,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756202,2254,2247,1770,2130,100,0,0,0,80588.79071044922,11896.50927734375,7724.87890625,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756222,2254,2247,1770,2130,100,0,0,0,80588.7973022461,11896.62646484375,7724.954895019531,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756242,2254,2247,1770,2130,100,0,0,0,80588.80419921875,11896.748840332031,7725.0318603515625,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756263,2254,2247,1770,2130,100,0,0,0,80588.81079101563,11896.862731933594,7725.1075439453125,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756283,2254,2247,1770,2130,100,0,0,0,80588.81732177734,11896.980590820313,7725.183898925781,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756303,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.82373046875,11897.095458984375,7725.2606201171875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756323,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.83032226563,11897.211364746094,7725.3365478515625,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756343,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.83685302734,11897.327819824219,7725.41259765625,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756363,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.84338378906,11897.442443847656,7725.489440917969,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756383,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.8500366211,11897.560363769531,7725.5653076171875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756403,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.85662841797,11897.675537109375,7725.6414794921875,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756423,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.86303710938,11897.791015625,7725.7174072265625,0.306396484375,25127043072,4294963200,1182044160,0
19,1729209756443,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.86999511719,11897.913024902344,7725.793518066406,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756463,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.8765258789,11898.026123046875,7725.869384765625,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756483,2254,2247,1770,2130,100,0,0,4.761904716491699,80588.88317871094,11898.144348144531,7725.944885253906,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756504,2254,2247,1770,2130,100,0,0,0,80588.88970947266,11898.259948730469,7726.021484375,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756524,2254,2247,1770,2130,100,0,0,0,80588.89636230469,11898.374450683594,7726.097106933594,0.306396484375,25127043072,4294963200,1182044160,0
20,1729209756544,2254,2247,1770,2130,100,0,0,0,80588.90295410156,11898.492553710938,7726.1741943359375,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756564,2254,2247,1770,2130,100,0,0,0,80588.90948486328,11898.605224609375,7726.250305175781,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756584,2254,2247,1770,2130,100,0,0,0,80588.91613769531,11898.723693847656,7726.32666015625,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756604,2254,2247,1770,2130,100,0,0,0,80588.92272949219,11898.838989257813,7726.4031982421875,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756624,2254,2247,1770,2130,100,0,0,0,80588.92938232422,11898.954772949219,7726.478698730469,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756644,2254,2247,1770,2130,100,0,0,0,80588.93591308594,11899.071533203125,7726.554748535156,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756664,2254,2247,1770,2130,100,0,0,0,80588.94244384766,11899.184448242188,7726.630859375,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756684,2254,2247,1770,2130,100,0,0,0,80588.94909667969,11899.302001953125,7726.7066650390625,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756704,2254,2247,1770,2130,100,0,0,0,80588.9560546875,11899.423095703125,7726.782775878906,0.306396484375,25127043072,4294963200,1182035968,0
20,1729209756725,2254,2247,1770,2130,100,0,0,0,80588.96252441406,11899.537963867188,7726.8583984375,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756745,2254,2247,1770,2130,100,0,0,0,80588.96911621094,11899.654846191406,7726.934265136719,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756765,2254,2247,1770,2130,100,0,0,0,80588.97570800781,11899.768981933594,7727.0106201171875,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756785,2254,2247,1770,2130,100,0,0,0,80588.98229980469,11899.885620117188,7727.086364746094,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756805,2254,2247,1770,2130,100,0,0,0,80588.9888305664,11900.001281738281,7727.162658691406,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756825,2254,2247,1770,2130,100,0,0,0,80588.99548339844,11900.116149902344,7727.238830566406,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756845,2254,2247,1770,2130,100,0,0,0,80589.00207519531,11900.233276367188,7727.314697265625,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756865,2254,2247,1770,2130,100,0,0,0,80589.00872802734,11900.346923828125,7727.390808105469,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756885,2254,2247,1770,2130,100,0,0,0,80589.01525878906,11900.463562011719,7727.466796875,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756905,2254,2247,1770,2130,100,0,0,0,80589.02215576172,11900.585144042969,7727.54296875,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756925,2254,2247,1770,2130,100,0,0,0,80589.02880859375,11900.693725585938,7727.618225097656,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756946,2254,2247,1770,2130,100,0,0,0,80589.03540039063,11900.81689453125,7727.694274902344,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756966,2254,2247,1770,2130,100,0,0,0,80589.0419921875,11900.930847167969,7727.769836425781,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209756986,2254,2247,1770,2130,100,0,0,0,80589.04858398438,11901.0458984375,7727.845458984375,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757006,2254,2247,1770,2130,100,0,0,0,80589.0552368164,11901.161987304688,7727.921325683594,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757026,2254,2247,1770,2130,100,0,0,0,80589.06170654297,11901.275573730469,7727.997253417969,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757046,2254,2247,1770,2130,100,0,0,0,80589.06829833984,11901.393798828125,7728.073547363281,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757066,2254,2247,1770,2130,100,0,0,0,80589.07482910156,11901.508666992188,7728.1492919921875,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757086,2254,2247,1770,2130,100,0,0,0,80589.08129882813,11901.623718261719,7728.224914550781,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757106,2254,2247,1770,2130,100,0,0,0,80589.08795166016,11901.739990234375,7728.3009033203125,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757126,2254,2247,1770,2130,100,0,0,0,80589.09454345703,11901.853759765625,7728.376770019531,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757146,2254,2247,1770,2130,100,0,0,0,80589.1015625,11901.977233886719,7728.4527587890625,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757167,2254,2247,1770,2130,100,0,0,0,80589.1083984375,11902.092529296875,7728.528259277344,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757187,2254,2247,1770,2130,100,0,0,0,80589.11633300781,11902.207214355469,7728.604797363281,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757207,2254,2247,1770,2130,100,0,0,0,80589.12426757813,11902.324401855469,7728.68115234375,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757227,2254,2247,1770,2130,100,0,0,0,80589.13220214844,11902.437438964844,7728.757385253906,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757247,2254,2247,1770,2130,100,0,0,0,80589.1401977539,11902.555786132813,7728.8330078125,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757267,2254,2247,1770,2130,100,0,0,0,80589.14807128906,11902.672302246094,7728.909729003906,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757287,2254,2247,1770,2130,100,0,0,0,80589.15606689453,11902.787109375,7728.9862060546875,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757307,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.16394042969,11902.90478515625,7729.063171386719,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757327,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.171875,11903.017944335938,7729.1396484375,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757347,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.17962646484,11903.13525390625,7729.215515136719,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757367,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.18743896484,11903.2509765625,7729.292175292969,0.306396484375,25127043072,4294963200,1182031872,0
20,1729209757387,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.19561767578,11903.372863769531,7729.369079589844,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757408,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.2035522461,11903.49072265625,7729.445251464844,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757428,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.2113647461,11903.605102539063,7729.522399902344,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757448,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.2192993164,11903.72216796875,7729.598693847656,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757468,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.2271118164,11903.838256835938,7729.67529296875,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757488,2254,2247,1770,2130,100,0,0,4.761904716491699,80589.23498535156,11903.953430175781,7729.751159667969,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757508,2254,2247,1770,2130,100,0,0,0,80589.24279785156,11904.071166992188,7729.828186035156,0.306396484375,25127043072,4294963200,1182027776,0
20,1729209757528,2254,2247,1770,2130,100,0,0,0,80589.25061035156,11904.184753417969,7729.904113769531,0.306396484375,25127043072,4294963200,1182027776,0
