timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-10-11T10:16:59,new_runner_experiment,1bda7b14-a918-4789-9e70-eba32e780f16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0054946649997873465,1.4321742869072488e-08,2.606481536113078e-06,42.5,0.0,0.3322734832763672,5.329843541327743e-08,0,2.1638350696263157e-10,5.351481892024006e-08,Netherlands,NLD,,,,Linux-6.6.20+rpt-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.7.1,4,Cortex-A53,,,,,0.8860626220703125,machine,N,1.0
