Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1729209688478,2197,2359,1384,2044,6.6666669845581055,6.6666669845581055,12.90322494506836,10,80566.56268310547,11624.605285644531,7584.626220703125,0.30633544921875,25127043072,4294963200,756469760,0
20,1729209688478,2197,2359,1384,2044,6.6666669845581055,6.6666669845581055,12.90322494506836,10,80566.56311035156,11624.607116699219,7584.626892089844,0.30633544921875,25127043072,4294963200,756469760,0
0,1729209688499,2197,2359,1384,2044,6.6666669845581055,6.6666669845581055,12.90322494506836,10,80566.56921386719,11624.656311035156,7584.6317138671875,0.30633544921875,25127043072,4294963200,756469760,0
